Temperature (K),Luminosity (L0),Radius (R0),Absolute Magnitude,Star Color,Spectral Class,Star Color Strings
38786.55735,791197.1159,7.946422934,-4.79071586,7,O,Blue
42949.55177,487216.4391,7.5279919,-5.315635222,7,O,Blue
36804.80297,64689.85127,6.726597756,-4.451766758,7,O,Blue
45771.54001,200598.1832,8.889202708,-4.893002008,7,O,Blue
37336.61696,730105.2924,8.060519161,-4.635742601,7,O,Blue
41601.26988,489281.4132,8.135913399,-5.246057952,7,O,Blue
44884.30429,178139.5644,8.673514376,-5.550295655,7,O,Blue
48145.35529,360890.8688,6.801971209,-4.943968719,7,O,Blue
49307.95423,619167.5374,7.67375889,-5.147573295,7,O,Blue
42302.66401,215992.8978,9.227255245,-4.381395829,7,O,Blue
35356.61553,746274.0348,8.967872163,-4.395467522,7,O,Blue
35537.99809,265564.1104,7.026129416,-4.596678014,7,O,Blue
37377.64032,919901.6118,7.042514931,-5.559693053,7,O,Blue
47292.19335,290989.7391,6.913997952,-5.761199403,7,O,Blue
37322.79704,772535.0161,6.626588998,-4.792286729,7,O,Blue
46842.84204,213002.1175,8.03857191,-5.258525767,7,O,Blue
37139.92447,308873.2279,8.828948795,-4.109062515,7,O,Blue
48797.48159,118380.0598,9.057936584,-4.034373455,7,O,Blue
38949.72402,588923.0992,8.406111598,-5.2840833,7,O,Blue
36342.11926,692862.346,6.96998099,-4.358523483,7,O,Blue
37268.42559,560195.3212,8.74800567,-4.186999567,7,O,Blue
43472.75949,442956.9766,7.030099542,-4.724452162,7,O,Blue
41045.91043,655109.498,7.056631235,-4.208769876,7,O,Blue
38978.21162,658189.1013,6.935219915,-4.101283226,7,O,Blue
47124.08667,688646.2515,7.082892645,-4.811515443,7,O,Blue
42949.48955,646713.1092,7.172054415,-4.488903716,7,O,Blue
42345.30134,946818.8897,7.267246336,-4.761835064,7,O,Blue
48592.29229,232666.8748,7.679431236,-5.753456552,7,O,Blue
37859.26332,718003.2516,7.675858597,-4.996244239,7,O,Blue
45872.40389,259143.6597,7.339715252,-4.636656477,7,O,Blue
45813.3946,145814.3604,7.453542276,-4.861834685,7,O,Blue
39467.5794,619084.8225,9.635936178,-5.129837211,7,O,Blue
42652.96789,466633.5661,8.990958963,-4.113157601,7,O,Blue
34289.52292,474963.7288,8.489509005,-4.306840916,7,O,Blue
33917.15202,672086.4093,7.22707447,-4.271646136,7,O,Blue
42023.5584,777176.9494,7.320904865,-5.129438368,7,O,Blue
46245.84291,369711.473,6.862979148,-4.732267765,7,O,Blue
48878.18163,672149.3104,9.706921397,-4.229405384,7,O,Blue
35208.40554,433673.8323,9.00283174,-4.119697105,7,O,Blue
42670.00223,846671.2781,8.496482487,-4.596764306,7,O,Blue
40979.6409,837929.3145,7.665658566,-5.427802376,7,O,Blue
33202.33518,278747.7625,7.165092114,-4.623068934,7,O,Blue
38731.08495,625056.9147,8.716490682,-5.670307208,7,O,Blue
35757.09924,594781.6896,9.958978099,-5.067891553,7,O,Blue
46502.83719,554517.157,7.179468878,-4.59952324,7,O,Blue
38290.65571,873842.8014,7.476493652,-4.119293813,7,O,Blue
41985.0633,286835.6557,7.949117683,-4.340289942,7,O,Blue
35816.0284,338531.8532,6.851582217,-4.927813111,7,O,Blue
43233.693,145638.1048,8.925926628,-4.437851422,7,O,Blue
37470.51184,941634.5862,7.968120331,-5.049314583,7,O,Blue
44119.34467,656185.3187,9.941639685,-4.050785213,7,O,Blue
44716.64655,495079.3282,7.96742555,-4.021645538,7,O,Blue
45718.57708,650137.4522,8.71028462,-4.244534448,7,O,Blue
40659.20717,558374.6272,7.124857339,-5.100009203,7,O,Blue
34424.96343,657892.1359,7.896573695,-4.98146471,7,O,Blue
36892.60847,557569.356,7.147855504,-5.355963044,7,O,Blue
48526.73515,729415.222,9.177582267,-4.388038433,7,O,Blue
35590.42632,536820.4466,9.561777815,-4.21089231,7,O,Blue
47038.88862,993893.4854,7.792640933,-4.155318974,7,O,Blue
42151.8214,242116.3334,8.93082141,-4.795087137,7,O,Blue
49934.29018,132624.3251,7.600105355,-4.722037415,7,O,Blue
34328.98399,136406.5406,8.404139633,-5.532021903,7,O,Blue
40525.53059,91683.62985,9.430239513,-4.180515728,7,O,Blue
34813.09709,422442.596,8.631466652,-4.989291555,7,O,Blue
49352.26737,464921.7247,7.740058524,-5.429789789,7,O,Blue
33078.78181,384841.6915,7.617365079,-4.180628217,7,O,Blue
46173.4779,770599.5016,8.138814641,-4.427346029,7,O,Blue
46894.15475,639059.4882,8.036995221,-4.211524647,7,O,Blue
47767.80999,778820.974,7.822661481,-5.287089608,7,O,Blue
34435.40937,934867.9632,8.49828528,-4.588193224,7,O,Blue
39796.30503,973558.6284,9.124654243,-4.604296172,7,O,Blue
37417.79685,216267.4989,8.042738264,-5.578933011,7,O,Blue
46601.16416,164707.9767,8.059809681,-5.066826838,7,O,Blue
40334.03507,705378.347,7.02456738,-5.304483488,7,O,Blue
48481.00911,121005.426,6.683075655,-4.509994467,7,O,Blue
36091.39948,539642.2717,7.586629901,-5.289908113,7,O,Blue
37484.64958,544433.8918,7.679569982,-4.186842058,7,O,Blue
35474.16267,865305.6171,8.822546455,-4.312157994,7,O,Blue
35313.1655,500307.7335,9.853582142,-5.097952277,7,O,Blue
47777.96753,411652.6704,9.781484967,-4.903774703,7,O,Blue
42854.97799,681288.2055,8.156813535,-4.549350653,7,O,Blue
42347.62343,749020.2052,7.417626549,-4.298135798,7,O,Blue
35464.23157,534450.8934,9.197253011,-4.702666559,7,O,Blue
47501.529,367281.2911,9.181713103,-4.76547311,7,O,Blue
43574.93724,175497.3362,9.118203421,-5.213124092,7,O,Blue
38966.19048,598509.3052,9.128540361,-4.978435718,7,O,Blue
41725.24218,284280.9582,6.960129417,-4.51516795,7,O,Blue
39830.73657,73120.46951,8.917305464,-4.208070919,7,O,Blue
34291.43376,762285.2692,8.175085967,-4.502459793,7,O,Blue
37078.57461,265501.7971,7.321354898,-5.766497005,7,O,Blue
35096.42189,459130.2436,6.934963708,-4.585402359,7,O,Blue
36126.4324,697162.2026,9.400153211,-5.010684116,7,O,Blue
37079.19294,378451.3641,7.195033107,-5.011923678,7,O,Blue
40093.54017,744249.8721,7.156137693,-5.589333725,7,O,Blue
33844.12532,412866.251,8.864356536,-4.333572959,7,O,Blue
48346.17387,692913.391,9.640923876,-5.21526021,7,O,Blue
49061.38223,712926.0074,8.356297908,-5.356789394,7,O,Blue
41344.68957,459036.251,8.989187844,-5.183116202,7,O,Blue
41317.29485,48990.29485,7.122207281,-5.123754148,7,O,Blue
38741.22997,350932.1438,9.841754038,-4.816203172,7,O,Blue
48300.91539,441580.2119,8.439005876,-4.788543722,7,O,Blue
39277.19528,292162.3107,8.911095254,-5.087519988,7,O,Blue
34890.44684,221142.1842,6.724314261,-5.083364417,7,O,Blue
46264.28516,827069.5494,9.351293094,-4.872339005,7,O,Blue
39625.56023,447023.7671,9.145304164,-4.616445024,7,O,Blue
37108.75186,891137.8256,7.008635861,-4.088352643,7,O,Blue
39866.50647,409447.5056,8.38515356,-4.499772674,7,O,Blue
34639.72693,776040.9558,7.707834338,-5.079856458,7,O,Blue
35243.54597,414887.7715,8.457928096,-4.302631589,7,O,Blue
49014.86004,814258.673,7.956194558,-5.558190985,7,O,Blue
49254.28718,762424.786,8.011317514,-5.691159811,7,O,Blue
42778.54612,396073.6785,7.214508385,-5.648355306,7,O,Blue
34016.25223,239538.3485,7.468314918,-5.504983027,7,O,Blue
36991.25853,796695.0014,6.669821634,-5.216404143,7,O,Blue
39003.69571,950824.7945,9.740497083,-5.256891801,7,O,Blue
46960.29868,347738.4711,8.822579623,-5.778974216,7,O,Blue
33261.85844,681126.4393,9.770886145,-4.828170831,7,O,Blue
33731.40463,455485.6331,7.155942053,-5.628329153,7,O,Blue
35872.8305,838495.5777,9.73173067,-5.536273258,7,O,Blue
44034.96307,775788.6249,9.30183681,-4.663945827,7,O,Blue
45439.28056,192235.9391,8.563140269,-4.253223259,7,O,Blue
44011.68137,866121.0643,8.096121026,-4.046401064,7,O,Blue
40665.70301,990175.989,7.475886705,-4.772490831,7,O,Blue
42299.15117,528990.7528,9.156617739,-4.005669614,7,O,Blue
38037.4537,887752.5924,7.377476239,-4.803625168,7,O,Blue
45659.77772,600385.2736,6.818236097,-4.872174781,7,O,Blue
36212.23526,180109.7782,9.208920337,-5.204772281,7,O,Blue
44675.18237,223866.9382,8.88208743,-5.025996763,7,O,Blue
36119.68965,424746.192,9.03172255,-4.914748744,7,O,Blue
39264.23814,756244.5467,8.783006817,-5.672133249,7,O,Blue
43635.51553,830816.3013,8.024764198,-4.202069412,7,O,Blue
46263.8664,796264.139,7.928591079,-5.683659536,7,O,Blue
34379.13807,338968.518,9.37487635,-5.01486708,7,O,Blue
48799.56151,548042.2035,7.679254736,-4.312066888,7,O,Blue
46187.11554,117252.1584,9.369435228,-5.089837568,7,O,Blue
41275.45775,138354.5719,9.282849951,-4.695745213,7,O,Blue
40409.59601,162203.7725,9.497697227,-4.326446677,7,O,Blue
40595.32374,688292.7357,8.3191645,-4.20477693,7,O,Blue
38207.94102,510321.7085,8.761248722,-4.123999071,7,O,Blue
41644.64714,214019.0938,9.833041012,-5.456587634,7,O,Blue
41683.11659,510155.6502,8.109478127,-5.334551947,7,O,Blue
46899.67104,173179.9753,6.804063987,-4.183841767,7,O,Blue
46512.13409,83324.9225,9.54694965,-4.731948651,7,O,Blue
43953.40821,855191.2941,8.746041697,-4.893087853,7,O,Blue
39436.35951,573742.7415,7.807250416,-4.69694274,7,O,Blue
46796.86779,931720.6008,9.989811123,-4.325039964,7,O,Blue
42058.03501,705767.1845,7.362183097,-4.842599495,7,O,Blue
38962.36076,595307.2362,8.818333648,-5.436264826,7,O,Blue
48963.02655,820935.2951,8.656968182,-4.982991762,7,O,Blue
47891.0278,882643.4875,7.916634467,-5.029760344,7,O,Blue
42352.65783,989244.2676,7.083436342,-4.061105051,7,O,Blue
43582.07646,30506.7041,6.685458951,-4.683900903,7,O,Blue
42979.75998,869475.4333,8.031781663,-4.548298087,7,O,Blue
36531.61898,624189.4754,7.225940984,-4.503703698,7,O,Blue
38121.18761,990251.6995,9.067635909,-5.175588657,7,O,Blue
41005.69692,541849.6673,7.859233134,-4.869417243,7,O,Blue
36918.29872,495137.6837,9.461304297,-4.797949662,7,O,Blue
47353.24948,807307.1774,9.09638095,-5.518308606,7,O,Blue
36310.99292,251007.6476,8.541487968,-4.788299118,7,O,Blue
36840.67028,513151.4625,7.201307196,-4.54935408,7,O,Blue
35902.0368,903826.9139,9.855105677,-5.032380036,7,O,Blue
36870.29306,587421.3826,7.502094923,-4.294713243,7,O,Blue
40406.87763,849822.8395,9.743575044,-4.483503281,7,O,Blue
38288.73887,746481.0832,7.360819376,-5.151944124,7,O,Blue
48697.45392,598407.4248,7.870116946,-4.982417731,7,O,Blue
40313.52565,269332.4902,6.897501189,-5.104498183,7,O,Blue
36141.87744,676423.7308,8.776396264,-4.404001644,7,O,Blue
48382.97647,110978.3292,7.214097418,-4.47831201,7,O,Blue
49655.72243,637180.9916,6.753173765,-5.025499879,7,O,Blue
40460.78954,671116.2212,9.058789829,-4.551245367,7,O,Blue
34889.0268,737859.2997,7.781287995,-4.098615723,7,O,Blue
37387.09983,894029.5528,8.846097203,-4.388381323,7,O,Blue
39948.23738,982834.1262,7.905153244,-4.529970655,7,O,Blue
43113.23326,775958.2128,8.732978108,-5.603198369,7,O,Blue
37457.59971,594003.0932,6.67360937,-5.098124817,7,O,Blue
43248.33252,930463.6704,9.695937961,-4.736371485,7,O,Blue
45090.66827,592687.6548,9.321899431,-4.973115914,7,O,Blue
36769.69448,46473.45019,9.135881447,-5.709388024,7,O,Blue
34996.10006,147233.784,9.364583566,-5.388362349,7,O,Blue
38043.48984,866829.3971,7.903241483,-4.29845969,7,O,Blue
38419.23113,499767.6159,8.69874939,-5.771839553,7,O,Blue
40210.83492,849510.0043,8.556682523,-4.245320443,7,O,Blue
41633.59084,233122.9315,8.402175796,-5.659475705,7,O,Blue
34453.76855,565722.6013,7.53523717,-4.595723338,7,O,Blue
37462.19799,640986.8835,7.445338463,-4.899619616,7,O,Blue
46617.24859,61031.28529,8.13557182,-5.407611162,7,O,Blue
33496.74472,626272.0165,7.374223608,-4.771091694,7,O,Blue
48790.52037,381539.1184,9.335128584,-5.580059528,7,O,Blue
45415.62467,78046.60167,9.952754422,-4.591900781,7,O,Blue
41306.35255,504882.8895,6.701972631,-4.720746013,7,O,Blue
42834.92604,216735.0842,8.421258248,-5.699242917,7,O,Blue
37033.82086,149391.2351,6.896062548,-5.698582567,7,O,Blue
40800.43008,229329.3458,9.327110898,-5.525498853,7,O,Blue
49372.50517,172119.4633,9.963092693,-5.76468208,7,O,Blue
42295.69722,213400.0092,6.827617279,-5.016684018,7,O,Blue
41859.30912,71372.83858,9.79395443,-4.302001344,7,O,Blue
36937.10457,646141.9794,6.661803614,-4.688697691,7,O,Blue
41311.26165,303410.8502,8.925051287,-4.863767052,7,O,Blue
43609.0215,552438.7777,9.264704032,-4.245037199,7,O,Blue
44545.30419,704308.1483,8.416067731,-5.624143747,7,O,Blue
39723.75867,514142.5331,9.610222133,-4.165506034,7,O,Blue
39246.42303,549727.0241,9.656616656,-5.605569951,7,O,Blue
49795.69405,461827.6703,8.728187929,-4.869405835,7,O,Blue
33641.56073,150214.3093,7.068754574,-5.54231916,7,O,Blue
48047.85614,505646.5747,7.340525419,-4.79313297,7,O,Blue
48525.87607,857408.2107,7.219279658,-5.791756677,7,O,Blue
46535.12585,877709.5837,6.742187538,-4.419972402,7,O,Blue
34678.10874,292185.5023,6.963601639,-4.272323392,7,O,Blue
37451.81013,232207.518,8.695907849,-4.149721714,7,O,Blue
38701.06628,578030.1836,9.794847435,-4.023457105,7,O,Blue
44555.37517,651102.4704,7.805149485,-4.890760417,7,O,Blue
35321.40334,434518.0831,7.996138906,-5.311441076,7,O,Blue
45260.86748,229796.2501,9.946788018,-5.618649079,7,O,Blue
34814.95165,949495.1277,9.814969243,-4.885872105,7,O,Blue
44113.87493,109609.0709,8.900591907,-4.745903574,7,O,Blue
41400.95692,132538.1438,9.960227692,-4.426803227,7,O,Blue
46243.87929,167779.8882,9.207226717,-5.650667232,7,O,Blue
45155.63033,191466.6277,7.744777499,-4.609126852,7,O,Blue
48363.24953,632329.8846,8.852098325,-4.869437774,7,O,Blue
48145.68257,586498.4719,7.430161975,-5.492113568,7,O,Blue
38680.7719,80515.55358,7.604724653,-4.110595844,7,O,Blue
44878.67915,933265.3431,8.912606462,-4.737130281,7,O,Blue
36362.76705,736801.8312,8.394679223,-5.006857575,7,O,Blue
33519.19609,745706.4042,7.999417946,-4.104545925,7,O,Blue
45649.26243,91502.36567,8.648969941,-4.619355124,7,O,Blue
41500.38141,864627.3461,9.15176819,-4.986497723,7,O,Blue
41158.6764,936372.9654,8.584012792,-4.288544643,7,O,Blue
48380.27805,984866.3629,8.476094551,-4.841277696,7,O,Blue
43367.73302,863170.6522,8.584140104,-4.803003282,7,O,Blue
43500.32862,791992.2196,8.340187728,-4.575882046,7,O,Blue
47610.5192,527976.096,6.880815272,-5.13905817,7,O,Blue
46693.32022,202274.3867,9.046538459,-5.369276909,7,O,Blue
42804.26577,416631.8118,9.986930778,-4.757937714,7,O,Blue
36109.68198,159913.3135,7.805416637,-4.239603302,7,O,Blue
37078.84418,59962.86228,9.902279972,-5.067801832,7,O,Blue
48070.70286,940967.4549,7.777925788,-5.597292746,7,O,Blue
33487.46059,322266.8826,9.61424913,-5.001077494,7,O,Blue
41328.3236,316667.8194,8.145962541,-5.259668078,7,O,Blue
35854.76148,352948.1934,8.005652783,-5.077503663,7,O,Blue
49637.57104,483056.1414,7.340289032,-4.299945586,7,O,Blue
45115.80602,658752.4543,7.027225597,-5.073468407,7,O,Blue
41508.01761,54471.33605,7.650309618,-5.097683311,7,O,Blue
41008.50237,846940.414,9.068755068,-5.151191992,7,O,Blue
34013.52075,572261.5686,9.261765048,-5.547540353,7,O,Blue
44593.52237,858476.9508,8.958877891,-5.331765651,7,O,Blue
33721.32934,367442.8185,6.633327658,-5.643732818,7,O,Blue
34214.5729,462645.8486,9.466925349,-5.027084793,7,O,Blue
41868.04732,82612.29991,9.735928793,-5.336890987,7,O,Blue
34644.41044,201794.3078,9.22124435,-5.264400309,7,O,Blue
46908.52542,672923.8201,6.74504351,-5.035254859,7,O,Blue
46898.30057,350904.1253,7.885832866,-5.585426933,7,O,Blue
45281.47307,901531.5537,8.994754723,-4.908879537,7,O,Blue
35547.71252,144610.5425,9.080344355,-4.52846699,7,O,Blue
44213.2893,988765.3909,7.36254204,-5.361567929,7,O,Blue
41816.11402,553782.6361,7.514786088,-4.386873853,7,O,Blue
49540.56743,715709.8967,8.888305961,-5.666638762,7,O,Blue
44032.85538,999506.8715,8.223473472,-5.091009831,7,O,Blue
46605.61978,309213.8645,8.720635803,-5.793890579,7,O,Blue
40714.56105,432086.8627,7.403912771,-5.402781595,7,O,Blue
40350.65556,480894.7434,7.202220765,-5.797658976,7,O,Blue
47030.33452,771038.3661,9.420787511,-5.459476592,7,O,Blue
34418.98685,823657.9177,9.207533671,-5.543528701,7,O,Blue
35263.90713,127214.894,9.777226129,-5.317463202,7,O,Blue
35947.60642,202773.4453,6.966822277,-5.485194282,7,O,Blue
39645.94264,378845.8661,7.219573519,-5.550431851,7,O,Blue
47133.45563,85003.5484,6.93692396,-4.722005901,7,O,Blue
46657.19466,536229.1035,8.265196927,-4.17809577,7,O,Blue
34028.01005,355773.5054,7.257034124,-4.109116421,7,O,Blue
39787.3821,200398.9588,9.646031351,-5.401867979,7,O,Blue
41956.88912,232678.2738,6.936904809,-4.931191524,7,O,Blue
40085.59095,907998.9522,6.750162944,-5.123179991,7,O,Blue
44166.61815,685129.442,8.49480353,-4.857195933,7,O,Blue
43675.54711,484414.1539,9.226483228,-5.323229332,7,O,Blue
37963.72936,914768.5,7.660596195,-5.676957003,7,O,Blue
40338.06989,130891.2275,7.20854043,-5.014611261,7,O,Blue
33263.28114,753179.6915,7.752449306,-5.487064533,7,O,Blue
49729.08331,744179.4319,7.314495166,-5.753007205,7,O,Blue
35841.86297,575005.5825,8.334518567,-4.081579107,7,O,Blue
34805.67786,208668.2746,9.681638699,-5.024926264,7,O,Blue
39330.96558,609295.0098,8.738341391,-4.069194568,7,O,Blue
36368.01284,320938.8804,6.945215222,-4.427653929,7,O,Blue
41324.68985,160099.2448,7.928906159,-5.78677241,7,O,Blue
38771.38803,236223.4874,6.785696492,-4.575930447,7,O,Blue
49177.7179,898093.4252,8.304361905,-4.529288642,7,O,Blue
48645.64468,99309.2284,8.067851984,-4.638768184,7,O,Blue
33895.50896,265211.9622,9.991705188,-4.80584228,7,O,Blue
45543.58762,82141.76044,9.359448775,-5.407404286,7,O,Blue
37575.03025,458470.3954,8.251215678,-4.409740815,7,O,Blue
40188.20546,42884.70445,9.641122369,-5.389549018,7,O,Blue
42313.80532,900275.6104,7.067658422,-5.132443506,7,O,Blue
49026.52873,220758.4456,7.926016709,-4.196328122,7,O,Blue
40101.64977,120569.4013,9.753011165,-4.258521566,7,O,Blue
49711.89193,328145.8926,9.71947903,-5.07561961,7,O,Blue
38124.73413,472375.9368,9.026151639,-5.227565589,7,O,Blue
44918.67885,128619.3118,8.702347104,-4.704456225,7,O,Blue
44327.76048,995528.0358,7.767178827,-4.161648592,7,O,Blue
42165.14991,352130.0484,9.782492911,-4.163623262,7,O,Blue
44867.79384,318426.4114,7.024231738,-4.735130064,7,O,Blue
44330.97453,90183.86468,9.083990229,-5.201371467,7,O,Blue
36028.25172,319296.6527,8.79802327,-4.264485467,7,O,Blue
35176.2448,74960.72695,9.432716751,-5.003683793,7,O,Blue
49984.36671,520265.2982,7.954159576,-4.172160139,7,O,Blue
35909.05813,768583.1101,9.149395512,-5.740277069,7,O,Blue
33554.21395,642137.8992,9.439749736,-4.841632331,7,O,Blue
42540.39648,117194.9013,7.696365351,-4.510304776,7,O,Blue
47991.73051,108436.5504,8.477689497,-5.477256681,7,O,Blue
44375.98018,783923.3205,9.92903905,-5.194240734,7,O,Blue
36237.36554,907980.7019,8.467649012,-5.462116693,7,O,Blue
39271.58128,547758.7932,7.723440273,-5.22053107,7,O,Blue
40832.34093,135879.5857,8.706203288,-5.07305792,7,O,Blue
49687.84517,831034.5921,7.826164341,-4.81258066,7,O,Blue
35658.88419,357954.7872,9.172132448,-5.712270533,7,O,Blue
47543.8877,315153.8614,8.007262546,-4.80508216,7,O,Blue
43960.99713,753924.0249,8.273973355,-5.305339471,7,O,Blue
39396.62757,40026.51979,8.962126993,-5.365296865,7,O,Blue
36245.70282,76993.91908,9.907295209,-5.362338677,7,O,Blue
40280.30088,677878.6379,7.714366866,-5.522512991,7,O,Blue
41194.37504,615363.9443,9.448530822,-4.07845055,7,O,Blue
35050.39743,540319.3918,9.112845573,-4.115809524,7,O,Blue
43021.62724,737818.1648,9.844193152,-4.326314013,7,O,Blue
36845.19056,716035.8808,6.70853694,-4.489128674,7,O,Blue
39538.52511,787935.7402,7.813354553,-5.483538889,7,O,Blue
42910.76851,309337.6663,8.853023037,-5.151332241,7,O,Blue
37280.70408,701756.0268,7.557105301,-5.460178049,7,O,Blue
37937.49129,569969.7399,7.383302429,-5.797842886,7,O,Blue
43490.54503,414625.1688,9.017837074,-5.230444875,7,O,Blue
37509.77547,89742.94704,8.723547918,-4.540689424,7,O,Blue
47014.39653,786770.2655,8.60806942,-4.674540676,7,O,Blue
49705.2778,357456.3481,8.845489085,-4.822488084,7,O,Blue
45414.22947,619629.93,6.761685889,-5.009733034,7,O,Blue
38845.90907,749016.428,7.785868349,-5.282630919,7,O,Blue
42929.17867,131668.8447,8.134557973,-4.897013608,7,O,Blue
34832.07326,154051.7284,7.41907699,-4.429216866,7,O,Blue
48407.23856,563053.9038,9.031153045,-4.427665512,7,O,Blue
47954.11332,500672.5263,9.511019793,-4.763099377,7,O,Blue
46901.92951,893761.4088,7.557126163,-4.454206892,7,O,Blue
37432.37598,804991.4704,9.085572821,-4.638037889,7,O,Blue
43104.05626,742310.8512,7.068393835,-5.578204867,7,O,Blue
33382.71408,79791.92953,9.444857458,-4.892083852,7,O,Blue
40229.40844,100698.7401,7.071245834,-5.174929637,7,O,Blue
38316.22108,115871.6359,8.59991191,-5.634134167,7,O,Blue
35745.24065,804400.3382,7.844933122,-5.533870958,7,O,Blue
36039.02517,944717.8954,9.342982452,-5.443294538,7,O,Blue
